input,output,category_name,operations
practice,PRACTICING,gerund_upper,present_to_gerund+uppercase
notice,NOTICING,gerund_upper,present_to_gerund+uppercase
realize,REALIZING,gerund_upper,present_to_gerund+uppercase
organize,ORGANIZING,gerund_upper,present_to_gerund+uppercase
recognize,RECOGNIZING,gerund_upper,present_to_gerund+uppercase
apologize,APOLOGIZING,gerund_upper,present_to_gerund+uppercase
criticize,CRITICIZING,gerund_upper,present_to_gerund+uppercase
advertise,ADVERTISING,gerund_upper,present_to_gerund+uppercase
exercise,EXERCISING,gerund_upper,present_to_gerund+uppercase
surprise,SURPRISING,gerund_upper,present_to_gerund+uppercase
promise,PROMISING,gerund_upper,present_to_gerund+uppercase
imagine,IMAGINING,gerund_upper,present_to_gerund+uppercase
examine,EXAMINING,gerund_upper,present_to_gerund+uppercase
determine,DETERMINING,gerund_upper,present_to_gerund+uppercase
continue,CONTINUING,gerund_upper,present_to_gerund+uppercase
argue,ARGUING,gerund_upper,present_to_gerund+uppercase
issue,ISSUING,gerund_upper,present_to_gerund+uppercase
rescue,RESCUING,gerund_upper,present_to_gerund+uppercase
pursue,PURSUING,gerund_upper,present_to_gerund+uppercase
value,VALUING,gerund_upper,present_to_gerund+uppercase
invite,INVITING,gerund_upper,present_to_gerund+uppercase
excite,EXCITING,gerund_upper,present_to_gerund+uppercase
unite,UNITING,gerund_upper,present_to_gerund+uppercase
compete,COMPETING,gerund_upper,present_to_gerund+uppercase
complete,COMPLETING,gerund_upper,present_to_gerund+uppercase
delete,DELETING,gerund_upper,present_to_gerund+uppercase
greet,GREETING,gerund_upper,present_to_gerund+uppercase
repeat,REPEATING,gerund_upper,present_to_gerund+uppercase
defeat,DEFEATING,gerund_upper,present_to_gerund+uppercase
treat,TREATING,gerund_upper,present_to_gerund+uppercase
relate,RELATING,gerund_upper,present_to_gerund+uppercase
celebrate,CELEBRATING,gerund_upper,present_to_gerund+uppercase
demonstrate,DEMONSTRATING,gerund_upper,present_to_gerund+uppercase
hesitate,HESITATING,gerund_upper,present_to_gerund+uppercase
appreciate,APPRECIATING,gerund_upper,present_to_gerund+uppercase
communicate,COMMUNICATING,gerund_upper,present_to_gerund+uppercase
educate,EDUCATING,gerund_upper,present_to_gerund+uppercase
investigate,INVESTIGATING,gerund_upper,present_to_gerund+uppercase
concentrate,CONCENTRATING,gerund_upper,present_to_gerund+uppercase
cooperate,COOPERATING,gerund_upper,present_to_gerund+uppercase
decorate,DECORATING,gerund_upper,present_to_gerund+uppercase
operate,OPERATING,gerund_upper,present_to_gerund+uppercase
separate,SEPARATING,gerund_upper,present_to_gerund+uppercase
participate,PARTICIPATING,gerund_upper,present_to_gerund+uppercase
navigate,NAVIGATING,gerund_upper,present_to_gerund+uppercase
motivate,MOTIVATING,gerund_upper,present_to_gerund+uppercase
activate,ACTIVATING,gerund_upper,present_to_gerund+uppercase
illustrate,ILLUSTRATING,gerund_upper,present_to_gerund+uppercase
calculate,CALCULATING,gerund_upper,present_to_gerund+uppercase
translate,TRANSLATING,gerund_upper,present_to_gerund+uppercase
accelerate,ACCELERATING,gerund_upper,present_to_gerund+uppercase
dominate,DOMINATING,gerund_upper,present_to_gerund+uppercase
eliminate,ELIMINATING,gerund_upper,present_to_gerund+uppercase
fascinate,FASCINATING,gerund_upper,present_to_gerund+uppercase
generate,GENERATING,gerund_upper,present_to_gerund+uppercase
imitate,IMITATING,gerund_upper,present_to_gerund+uppercase
irritate,IRRITATING,gerund_upper,present_to_gerund+uppercase
meditate,MEDITATING,gerund_upper,present_to_gerund+uppercase
negotiate,NEGOTIATING,gerund_upper,present_to_gerund+uppercase
penetrate,PENETRATING,gerund_upper,present_to_gerund+uppercase
radiate,RADIATING,gerund_upper,present_to_gerund+uppercase
rotate,ROTATING,gerund_upper,present_to_gerund+uppercase
stimulate,STIMULATING,gerund_upper,present_to_gerund+uppercase
tolerate,TOLERATING,gerund_upper,present_to_gerund+uppercase
validate,VALIDATING,gerund_upper,present_to_gerund+uppercase
vibrate,VIBRATING,gerund_upper,present_to_gerund+uppercase
anticipate,ANTICIPATING,gerund_upper,present_to_gerund+uppercase
contemplate,CONTEMPLATING,gerund_upper,present_to_gerund+uppercase
coordinate,COORDINATING,gerund_upper,present_to_gerund+uppercase
cultivate,CULTIVATING,gerund_upper,present_to_gerund+uppercase
dedicate,DEDICATING,gerund_upper,present_to_gerund+uppercase
designate,DESIGNATING,gerund_upper,present_to_gerund+uppercase
deviate,DEVIATING,gerund_upper,present_to_gerund+uppercase
escalate,ESCALATING,gerund_upper,present_to_gerund+uppercase
evaluate,EVALUATING,gerund_upper,present_to_gerund+uppercase
evaporate,EVAPORATING,gerund_upper,present_to_gerund+uppercase
exaggerate,EXAGGERATING,gerund_upper,present_to_gerund+uppercase
hibernate,HIBERNATING,gerund_upper,present_to_gerund+uppercase
incorporate,INCORPORATING,gerund_upper,present_to_gerund+uppercase
innovate,INNOVATING,gerund_upper,present_to_gerund+uppercase
integrate,INTEGRATING,gerund_upper,present_to_gerund+uppercase
initiate,INITIATING,gerund_upper,present_to_gerund+uppercase
terminate,TERMINATING,gerund_upper,present_to_gerund+uppercase
RUN,running,gerund_lower,present_to_gerund+lowercase
SWIM,swimming,gerund_lower,present_to_gerund+lowercase
WALK,walking,gerund_lower,present_to_gerund+lowercase
JUMP,jumping,gerund_lower,present_to_gerund+lowercase
DANCE,dancing,gerund_lower,present_to_gerund+lowercase
SING,singing,gerund_lower,present_to_gerund+lowercase
READ,reading,gerund_lower,present_to_gerund+lowercase
WRITE,writing,gerund_lower,present_to_gerund+lowercase
SLEEP,sleeping,gerund_lower,present_to_gerund+lowercase
EAT,eating,gerund_lower,present_to_gerund+lowercase
DRINK,drinking,gerund_lower,present_to_gerund+lowercase
TALK,talking,gerund_lower,present_to_gerund+lowercase
LISTEN,listening,gerund_lower,present_to_gerund+lowercase
THINK,thinking,gerund_lower,present_to_gerund+lowercase
WORK,working,gerund_lower,present_to_gerund+lowercase
PLAY,playing,gerund_lower,present_to_gerund+lowercase
STUDY,studying,gerund_lower,present_to_gerund+lowercase
LEARN,learning,gerund_lower,present_to_gerund+lowercase
TEACH,teaching,gerund_lower,present_to_gerund+lowercase
BUILD,building,gerund_lower,present_to_gerund+lowercase
CREATE,creating,gerund_lower,present_to_gerund+lowercase
PAINT,painting,gerund_lower,present_to_gerund+lowercase
DRAW,drawing,gerund_lower,present_to_gerund+lowercase
COOK,cooking,gerund_lower,present_to_gerund+lowercase
BAKE,baking,gerund_lower,present_to_gerund+lowercase
CLEAN,cleaning,gerund_lower,present_to_gerund+lowercase
WASH,washing,gerund_lower,present_to_gerund+lowercase
DRIVE,driving,gerund_lower,present_to_gerund+lowercase
FLY,flying,gerund_lower,present_to_gerund+lowercase
SAIL,sailing,gerund_lower,present_to_gerund+lowercase
CLIMB,climbing,gerund_lower,present_to_gerund+lowercase
HIKE,hiking,gerund_lower,present_to_gerund+lowercase
BIKE,biking,gerund_lower,present_to_gerund+lowercase
SKI,skiing,gerund_lower,present_to_gerund+lowercase
SKATE,skating,gerund_lower,present_to_gerund+lowercase
FISH,fishing,gerund_lower,present_to_gerund+lowercase
HUNT,hunting,gerund_lower,present_to_gerund+lowercase
CAMP,camping,gerund_lower,present_to_gerund+lowercase
TRAVEL,traveling,gerund_lower,present_to_gerund+lowercase
EXPLORE,exploring,gerund_lower,present_to_gerund+lowercase
LAUGH,laughing,gerund_lower,present_to_gerund+lowercase
SMILE,smiling,gerund_lower,present_to_gerund+lowercase
CRY,crying,gerund_lower,present_to_gerund+lowercase
SHOUT,shouting,gerund_lower,present_to_gerund+lowercase
WHISPER,whispering,gerund_lower,present_to_gerund+lowercase
LOVE,loving,gerund_lower,present_to_gerund+lowercase
HATE,hating,gerund_lower,present_to_gerund+lowercase
HELP,helping,gerund_lower,present_to_gerund+lowercase
SHARE,sharing,gerund_lower,present_to_gerund+lowercase
CARE,caring,gerund_lower,present_to_gerund+lowercase
MEET,meeting,gerund_lower,present_to_gerund+lowercase
SEE,seeing,gerund_lower,present_to_gerund+lowercase
HEAR,hearing,gerund_lower,present_to_gerund+lowercase
FEEL,feeling,gerund_lower,present_to_gerund+lowercase
SMELL,smelling,gerund_lower,present_to_gerund+lowercase
TASTE,tasting,gerund_lower,present_to_gerund+lowercase
TOUCH,touching,gerund_lower,present_to_gerund+lowercase
HOLD,holding,gerund_lower,present_to_gerund+lowercase
CARRY,carrying,gerund_lower,present_to_gerund+lowercase
THROW,throwing,gerund_lower,present_to_gerund+lowercase
CATCH,catching,gerund_lower,present_to_gerund+lowercase
PUSH,pushing,gerund_lower,present_to_gerund+lowercase
PULL,pulling,gerund_lower,present_to_gerund+lowercase
OPEN,opening,gerund_lower,present_to_gerund+lowercase
CLOSE,closing,gerund_lower,present_to_gerund+lowercase
START,starting,gerund_lower,present_to_gerund+lowercase
STOP,stopping,gerund_lower,present_to_gerund+lowercase
BEGIN,beginning,gerund_lower,present_to_gerund+lowercase
END,ending,gerund_lower,present_to_gerund+lowercase
FINISH,finishing,gerund_lower,present_to_gerund+lowercase
STAND,standing,gerund_lower,present_to_gerund+lowercase
SIT,sitting,gerund_lower,present_to_gerund+lowercase
LIE,lying,gerund_lower,present_to_gerund+lowercase
KNEEL,kneeling,gerund_lower,present_to_gerund+lowercase
BEND,bending,gerund_lower,present_to_gerund+lowercase
STRETCH,stretching,gerund_lower,present_to_gerund+lowercase
RELAX,relaxing,gerund_lower,present_to_gerund+lowercase
REST,resting,gerund_lower,present_to_gerund+lowercase
WAIT,waiting,gerund_lower,present_to_gerund+lowercase
MOVE,moving,gerund_lower,present_to_gerund+lowercase
LIVE,living,gerund_lower,present_to_gerund+lowercase
GIVE,giving,gerund_lower,present_to_gerund+lowercase
TAKE,taking,gerund_lower,present_to_gerund+lowercase
MAKE,making,gerund_lower,present_to_gerund+lowercase
COME,coming,gerund_lower,present_to_gerund+lowercase
LEAVE,leaving,gerund_lower,present_to_gerund+lowercase
ARRIVE,arriving,gerund_lower,present_to_gerund+lowercase
BELIEVE,believing,gerund_lower,present_to_gerund+lowercase
ACHIEVE,achieving,gerund_lower,present_to_gerund+lowercase
RECEIVE,receiving,gerund_lower,present_to_gerund+lowercase
DECIDE,deciding,gerund_lower,present_to_gerund+lowercase
HOPE,hoping,gerund_lower,present_to_gerund+lowercase
CHANGE,changing,gerund_lower,present_to_gerund+lowercase
MANAGE,managing,gerund_lower,present_to_gerund+lowercase
IMPROVE,improving,gerund_lower,present_to_gerund+lowercase
PRACTICE,practicing,gerund_lower,present_to_gerund+lowercase
NOTICE,noticing,gerund_lower,present_to_gerund+lowercase
REALIZE,realizing,gerund_lower,present_to_gerund+lowercase
ORGANIZE,organizing,gerund_lower,present_to_gerund+lowercase
RECOGNIZE,recognizing,gerund_lower,present_to_gerund+lowercase
APOLOGIZE,apologizing,gerund_lower,present_to_gerund+lowercase
CRITICIZE,criticizing,gerund_lower,present_to_gerund+lowercase
ADVERTISE,advertising,gerund_lower,present_to_gerund+lowercase
EXERCISE,exercising,gerund_lower,present_to_gerund+lowercase
SURPRISE,surprising,gerund_lower,present_to_gerund+lowercase
PROMISE,promising,gerund_lower,present_to_gerund+lowercase
IMAGINE,imagining,gerund_lower,present_to_gerund+lowercase
EXAMINE,examining,gerund_lower,present_to_gerund+lowercase
DETERMINE,determining,gerund_lower,present_to_gerund+lowercase
CONTINUE,continuing,gerund_lower,present_to_gerund+lowercase
ARGUE,arguing,gerund_lower,present_to_gerund+lowercase
ISSUE,issuing,gerund_lower,present_to_gerund+lowercase
RESCUE,rescuing,gerund_lower,present_to_gerund+lowercase
PURSUE,pursuing,gerund_lower,present_to_gerund+lowercase
VALUE,valuing,gerund_lower,present_to_gerund+lowercase
INVITE,inviting,gerund_lower,present_to_gerund+lowercase
EXCITE,exciting,gerund_lower,present_to_gerund+lowercase
UNITE,uniting,gerund_lower,present_to_gerund+lowercase
COMPETE,competing,gerund_lower,present_to_gerund+lowercase
COMPLETE,completing,gerund_lower,present_to_gerund+lowercase
DELETE,deleting,gerund_lower,present_to_gerund+lowercase
GREET,greeting,gerund_lower,present_to_gerund+lowercase
REPEAT,repeating,gerund_lower,present_to_gerund+lowercase
DEFEAT,defeating,gerund_lower,present_to_gerund+lowercase
TREAT,treating,gerund_lower,present_to_gerund+lowercase
RELATE,relating,gerund_lower,present_to_gerund+lowercase
CELEBRATE,celebrating,gerund_lower,present_to_gerund+lowercase
DEMONSTRATE,demonstrating,gerund_lower,present_to_gerund+lowercase
HESITATE,hesitating,gerund_lower,present_to_gerund+lowercase
APPRECIATE,appreciating,gerund_lower,present_to_gerund+lowercase
COMMUNICATE,communicating,gerund_lower,present_to_gerund+lowercase
EDUCATE,educating,gerund_lower,present_to_gerund+lowercase
INVESTIGATE,investigating,gerund_lower,present_to_gerund+lowercase
CONCENTRATE,concentrating,gerund_lower,present_to_gerund+lowercase
COOPERATE,cooperating,gerund_lower,present_to_gerund+lowercase
DECORATE,decorating,gerund_lower,present_to_gerund+lowercase
OPERATE,operating,gerund_lower,present_to_gerund+lowercase
SEPARATE,separating,gerund_lower,present_to_gerund+lowercase
PARTICIPATE,participating,gerund_lower,present_to_gerund+lowercase
NAVIGATE,navigating,gerund_lower,present_to_gerund+lowercase
MOTIVATE,motivating,gerund_lower,present_to_gerund+lowercase
ACTIVATE,activating,gerund_lower,present_to_gerund+lowercase
ILLUSTRATE,illustrating,gerund_lower,present_to_gerund+lowercase
CALCULATE,calculating,gerund_lower,present_to_gerund+lowercase
TRANSLATE,translating,gerund_lower,present_to_gerund+lowercase
ACCELERATE,accelerating,gerund_lower,present_to_gerund+lowercase
DOMINATE,dominating,gerund_lower,present_to_gerund+lowercase
ELIMINATE,eliminating,gerund_lower,present_to_gerund+lowercase
FASCINATE,fascinating,gerund_lower,present_to_gerund+lowercase
GENERATE,generating,gerund_lower,present_to_gerund+lowercase
IMITATE,imitating,gerund_lower,present_to_gerund+lowercase
IRRITATE,irritating,gerund_lower,present_to_gerund+lowercase
MEDITATE,meditating,gerund_lower,present_to_gerund+lowercase
NEGOTIATE,negotiating,gerund_lower,present_to_gerund+lowercase
PENETRATE,penetrating,gerund_lower,present_to_gerund+lowercase
RADIATE,radiating,gerund_lower,present_to_gerund+lowercase
ROTATE,rotating,gerund_lower,present_to_gerund+lowercase
STIMULATE,stimulating,gerund_lower,present_to_gerund+lowercase
TOLERATE,tolerating,gerund_lower,present_to_gerund+lowercase
VALIDATE,validating,gerund_lower,present_to_gerund+lowercase
VIBRATE,vibrating,gerund_lower,present_to_gerund+lowercase
ANTICIPATE,anticipating,gerund_lower,present_to_gerund+lowercase
CONTEMPLATE,contemplating,gerund_lower,present_to_gerund+lowercase
COORDINATE,coordinating,gerund_lower,present_to_gerund+lowercase
CULTIVATE,cultivating,gerund_lower,present_to_gerund+lowercase
DEDICATE,dedicating,gerund_lower,present_to_gerund+lowercase
DESIGNATE,designating,gerund_lower,present_to_gerund+lowercase
DEVIATE,deviating,gerund_lower,present_to_gerund+lowercase
ESCALATE,escalating,gerund_lower,present_to_gerund+lowercase
EVALUATE,evaluating,gerund_lower,present_to_gerund+lowercase
EVAPORATE,evaporating,gerund_lower,present_to_gerund+lowercase
EXAGGERATE,exaggerating,gerund_lower,present_to_gerund+lowercase
HIBERNATE,hibernating,gerund_lower,present_to_gerund+lowercase
INCORPORATE,incorporating,gerund_lower,present_to_gerund+lowercase
INNOVATE,innovating,gerund_lower,present_to_gerund+lowercase
INTEGRATE,integrating,gerund_lower,present_to_gerund+lowercase
INITIATE,initiating,gerund_lower,present_to_gerund+lowercase
TERMINATE,terminating,gerund_lower,present_to_gerund+lowercase
run,gninnur,gerund_reverse,present_to_gerund+reverse
swim,gnimmiws,gerund_reverse,present_to_gerund+reverse
walk,gniklaw,gerund_reverse,present_to_gerund+reverse
jump,gnipmuj,gerund_reverse,present_to_gerund+reverse
dance,gnicnad,gerund_reverse,present_to_gerund+reverse
sing,gnignis,gerund_reverse,present_to_gerund+reverse
read,gnidaer,gerund_reverse,present_to_gerund+reverse
write,gnitirw,gerund_reverse,present_to_gerund+reverse
sleep,gnipeels,gerund_reverse,present_to_gerund+reverse
eat,gnitae,gerund_reverse,present_to_gerund+reverse
drink,gniknird,gerund_reverse,present_to_gerund+reverse
talk,gniklat,gerund_reverse,present_to_gerund+reverse
listen,gninetsil,gerund_reverse,present_to_gerund+reverse
think,gnikniht,gerund_reverse,present_to_gerund+reverse
work,gnikrow,gerund_reverse,present_to_gerund+reverse
play,gniyalp,gerund_reverse,present_to_gerund+reverse
study,gniyduts,gerund_reverse,present_to_gerund+reverse
learn,gninrael,gerund_reverse,present_to_gerund+reverse
teach,gnihcaet,gerund_reverse,present_to_gerund+reverse
build,gnidliub,gerund_reverse,present_to_gerund+reverse
create,gnitaerc,gerund_reverse,present_to_gerund+reverse
paint,gnitniap,gerund_reverse,present_to_gerund+reverse
draw,gniward,gerund_reverse,present_to_gerund+reverse
cook,gnikooc,gerund_reverse,present_to_gerund+reverse
bake,gnikab,gerund_reverse,present_to_gerund+reverse
clean,gninaelc,gerund_reverse,present_to_gerund+reverse
wash,gnihsaw,gerund_reverse,present_to_gerund+reverse
drive,gnivird,gerund_reverse,present_to_gerund+reverse
fly,gniylf,gerund_reverse,present_to_gerund+reverse
sail,gnilias,gerund_reverse,present_to_gerund+reverse
climb,gnibmilc,gerund_reverse,present_to_gerund+reverse
hike,gnikih,gerund_reverse,present_to_gerund+reverse
bike,gnikib,gerund_reverse,present_to_gerund+reverse
ski,gniiks,gerund_reverse,present_to_gerund+reverse
skate,gnitaks,gerund_reverse,present_to_gerund+reverse
fish,gnihsif,gerund_reverse,present_to_gerund+reverse
hunt,gnitnuh,gerund_reverse,present_to_gerund+reverse
camp,gnipmac,gerund_reverse,present_to_gerund+reverse
travel,gnilevart,gerund_reverse,present_to_gerund+reverse
